provider,model,trial,question,raw_text,extracted_answer,temperature
openai,gpt-4-0613,35,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,36,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,37,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,38,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,39,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,40,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,41,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,42,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,43,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,44,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,45,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,46,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,47,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,48,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,49,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,50,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,51,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,52,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,53,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,54,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,55,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,56,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,57,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,58,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,59,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,60,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,61,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,62,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,63,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,64,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,65,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,66,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,67,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,68,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,69,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,70,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,71,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,72,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,73,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,74,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,75,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,76,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,77,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,78,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,79,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,80,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,81,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,82,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,83,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,84,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,85,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,86,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,87,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,88,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,89,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,90,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,91,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,92,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,93,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,94,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,95,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,96,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,97,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,98,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4-0613,99,Are 'roller skates' a 'vehicle'?,"Technically,",Unknown,0.0
openai,gpt-4o-2024-11-20,0,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,1,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,2,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,3,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,4,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,5,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,6,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,7,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,8,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,9,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,10,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,11,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,12,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,13,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,14,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,15,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,16,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,17,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,18,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,19,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,20,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,21,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,22,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,23,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,24,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,25,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,26,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,27,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,28,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,29,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,30,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,31,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,32,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,33,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,34,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,35,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,36,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,37,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,38,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,39,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,40,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,41,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,42,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,43,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,44,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,45,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,46,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,47,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,48,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,49,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,50,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,51,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,52,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,53,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,54,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,55,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,56,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,57,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,58,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,59,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,60,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,61,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,62,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,63,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,64,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,65,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,66,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,67,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,68,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,69,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,70,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,71,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,72,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,73,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,74,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,75,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,76,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,77,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,78,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,79,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,80,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,81,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,82,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,83,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,84,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,85,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,86,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,87,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,88,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,89,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,90,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,91,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,92,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,93,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,94,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,95,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,96,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,97,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,98,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-11-20,99,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,0,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,1,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,2,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,3,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,4,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,5,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,6,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,7,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,8,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,9,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,10,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,11,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,12,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,13,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,14,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,15,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,16,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,17,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,18,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,19,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,20,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,21,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,22,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,23,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,24,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,25,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,26,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,27,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,28,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,29,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,30,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,31,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,32,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,33,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,34,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,35,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,36,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,37,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,38,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,39,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,40,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,41,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,42,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,43,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,44,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,45,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,46,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,47,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,48,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,49,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,50,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,51,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,52,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,53,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,54,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,55,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,56,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,57,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,58,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,59,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,60,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,61,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,62,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,63,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,64,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,65,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,66,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,67,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,68,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,69,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,70,Are 'roller skates' a 'vehicle'?,"The term """,Unknown,0.0
openai,gpt-4o-2024-08-06,71,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,72,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,73,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,74,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,75,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,76,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,77,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,78,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,79,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,80,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,81,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,82,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,83,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,84,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,85,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,86,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,87,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,88,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,89,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,90,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,91,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,92,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,93,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,94,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,95,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,96,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,97,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,98,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-08-06,99,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-05-13,0,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-05-13,1,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-05-13,2,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-05-13,3,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-05-13,4,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-05-13,5,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-05-13,6,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
openai,gpt-4o-2024-05-13,7,Are 'roller skates' a 'vehicle'?,The classification of,Unknown,0.0
