question_index,question,question_label,subset,set,statute,provider,model,prompt_variation,temperature,trial_idx,raw_text,extracted_answer,is_yes,api_status,response_time,timestamp
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-latest,normal,0.0,3,Yes,Yes,1,success,1.690582036972046,2025-08-28T03:35:34.979104+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-latest,normal,0.0,4,Yes,Yes,1,success,1.9079771041870117,2025-08-28T03:35:36.989123+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-latest,normal,0.5,0,Yes,Yes,1,success,2.0504209995269775,2025-08-28T03:35:39.141989+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-latest,normal,0.5,1,Yes,Yes,1,success,1.7863590717315674,2025-08-28T03:35:41.030393+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-latest,normal,0.5,2,Yes,Yes,1,success,1.6402370929718018,2025-08-28T03:35:42.772581+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-latest,normal,0.5,3,Yes,Yes,1,success,3.8399789333343506,2025-08-28T03:35:46.714771+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-latest,normal,0.5,4,Yes,Yes,1,success,2.5321168899536133,2025-08-28T03:35:49.348721+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-latest,normal,1.0,0,Yes,Yes,1,success,2.0517313480377197,2025-08-28T03:35:51.502484+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-latest,normal,1.0,1,Yes,Yes,1,success,2.0365231037139893,2025-08-28T03:35:53.641042+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-latest,normal,1.0,2,Yes,Yes,1,success,4.1818320751190186,2025-08-28T03:35:57.924955+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-latest,normal,1.0,3,Yes,Yes,1,success,2.406419038772583,2025-08-28T03:36:00.433708+00:00
2,Is a motorcycle a vehicle?,Is a motorcycle a vehicle?,motorcycle,vehicle,No vehicles in the park.,anthropic,claude-3-7-sonnet-latest,normal,1.0,4,Yes,Yes,1,success,1.6127941608428955,2025-08-28T03:36:02.148407+00:00
