provider,model,prompt_variation,temperature,raw_text,extracted_answer,is_yes,timestamp
anthropic,claude-3-7-sonnet-latest,normal,0.0,Yes,Yes,1,1756531654.2969432
anthropic,claude-3-7-sonnet-latest,normal,0.0,Yes,Yes,1,1756531656.547767
anthropic,claude-3-7-sonnet-latest,normal,0.0,Yes,Yes,1,1756531657.607701
anthropic,claude-3-7-sonnet-latest,normal,0.0,Yes,Yes,1,1756531658.801145
anthropic,claude-3-7-sonnet-latest,normal,0.0,Yes,Yes,1,1756531662.895519
anthropic,claude-3-7-sonnet-latest,normal,0.0,Yes,Yes,1,1756531666.841789
anthropic,claude-3-7-sonnet-latest,normal,0.0,Yes,Yes,1,1756531669.290835
anthropic,claude-3-7-sonnet-latest,normal,0.5,Yes,Yes,1,1756531671.092393
anthropic,claude-3-7-sonnet-latest,normal,0.5,Yes,Yes,1,1756531672.9760609
anthropic,claude-3-7-sonnet-latest,normal,0.5,Yes,Yes,1,1756531677.146135
anthropic,claude-3-7-sonnet-latest,normal,0.5,Yes,Yes,1,1756531679.566419
anthropic,claude-3-7-sonnet-latest,normal,0.5,Yes,Yes,1,1756531681.981438
anthropic,claude-3-7-sonnet-latest,normal,0.5,Yes,Yes,1,1756531684.901174
anthropic,claude-3-7-sonnet-latest,normal,0.5,Yes,Yes,1,1756531686.465767
anthropic,claude-3-7-sonnet-latest,normal,0.5,Yes,Yes,1,1756531689.659033
anthropic,claude-3-7-sonnet-latest,normal,0.5,Yes,Yes,1,1756531692.456703
anthropic,claude-3-7-sonnet-latest,normal,0.5,Yes,Yes,1,1756531695.695488
anthropic,claude-3-7-sonnet-latest,normal,0.5,Yes,Yes,1,1756531698.258446
anthropic,claude-3-7-sonnet-latest,normal,0.5,Yes,Yes,1,1756531700.1310441
anthropic,claude-3-7-sonnet-latest,normal,0.5,Yes,Yes,1,1756531701.87768
anthropic,claude-3-7-sonnet-latest,normal,0.5,Yes,Yes,1,1756531704.201935
anthropic,claude-3-7-sonnet-latest,normal,0.5,Yes,Yes,1,1756531707.152031
anthropic,claude-3-7-sonnet-latest,normal,1.0,Yes,Yes,1,1756531710.800833
anthropic,claude-3-7-sonnet-latest,normal,1.0,Yes,Yes,1,1756531714.456096
anthropic,claude-3-7-sonnet-latest,normal,1.0,Yes,Yes,1,1756531716.776709
anthropic,claude-3-7-sonnet-latest,normal,1.0,Yes,Yes,1,1756531719.3922281
anthropic,claude-3-7-sonnet-latest,normal,1.0,Yes,Yes,1,1756531722.301685
anthropic,claude-3-7-sonnet-latest,normal,1.0,Yes,Yes,1,1756531725.26021
anthropic,claude-3-7-sonnet-latest,normal,1.0,Yes,Yes,1,1756531727.4198139
anthropic,claude-3-7-sonnet-latest,normal,1.0,Yes,Yes,1,1756531730.034702
anthropic,claude-3-7-sonnet-latest,normal,1.0,Yes,Yes,1,1756531732.405785
anthropic,claude-3-7-sonnet-latest,normal,1.0,Yes,Yes,1,1756531734.348751
anthropic,claude-3-7-sonnet-latest,normal,1.0,Yes,Yes,1,1756531737.091764
anthropic,claude-3-7-sonnet-latest,normal,1.0,Yes,Yes,1,1756531738.658274
anthropic,claude-3-7-sonnet-latest,normal,1.0,Yes,Yes,1,1756531740.7649071
anthropic,claude-3-7-sonnet-latest,normal,1.0,Yes,Yes,1,1756531744.228648
anthropic,claude-3-7-sonnet-latest,normal,1.0,Yes,Yes,1,1756531746.0728672
openai,gpt-4.1-2025-04-14,normal,0.0,Yes,Yes,1,1756531746.8853362
openai,gpt-4.1-2025-04-14,normal,0.0,Yes,Yes,1,1756531747.5206242
openai,gpt-4.1-2025-04-14,normal,0.0,Yes,Yes,1,1756531748.195219
openai,gpt-4.1-2025-04-14,normal,0.0,Yes,Yes,1,1756531748.771302
openai,gpt-4.1-2025-04-14,normal,0.0,Yes,Yes,1,1756531749.38171
openai,gpt-4.1-2025-04-14,normal,0.0,Yes,Yes,1,1756531749.9414139
openai,gpt-4.1-2025-04-14,normal,0.0,Yes,Yes,1,1756531750.709868
openai,gpt-4.1-2025-04-14,normal,0.0,Yes,Yes,1,1756531751.279114
openai,gpt-4.1-2025-04-14,normal,0.0,Yes,Yes,1,1756531751.833287
openai,gpt-4.1-2025-04-14,normal,0.0,Yes,Yes,1,1756531752.414473
openai,gpt-4.1-2025-04-14,normal,0.0,Yes,Yes,1,1756531752.853271
openai,gpt-4.1-2025-04-14,normal,0.0,Yes,Yes,1,1756531753.350851
openai,gpt-4.1-2025-04-14,normal,0.0,Yes,Yes,1,1756531754.0198
openai,gpt-4.1-2025-04-14,normal,0.0,Yes,Yes,1,1756531754.707233
openai,gpt-4.1-2025-04-14,normal,0.0,Yes,Yes,1,1756531755.379255
openai,gpt-4.1-2025-04-14,normal,0.5,Yes,Yes,1,1756531755.8711061
openai,gpt-4.1-2025-04-14,normal,0.5,Yes,Yes,1,1756531756.523921
openai,gpt-4.1-2025-04-14,normal,0.5,Yes,Yes,1,1756531757.2067158
openai,gpt-4.1-2025-04-14,normal,0.5,Yes,Yes,1,1756531757.884885
openai,gpt-4.1-2025-04-14,normal,0.5,Yes,Yes,1,1756531758.728101
openai,gpt-4.1-2025-04-14,normal,0.5,Yes,Yes,1,1756531759.894306
openai,gpt-4.1-2025-04-14,normal,0.5,Yes,Yes,1,1756531760.6497831
openai,gpt-4.1-2025-04-14,normal,0.5,Yes,Yes,1,1756531761.638696
openai,gpt-4.1-2025-04-14,normal,0.5,Yes,Yes,1,1756531762.4809952
openai,gpt-4.1-2025-04-14,normal,0.5,Yes,Yes,1,1756531763.01713
openai,gpt-4.1-2025-04-14,normal,0.5,Yes,Yes,1,1756531763.692627
openai,gpt-4.1-2025-04-14,normal,0.5,Yes,Yes,1,1756531764.929363
openai,gpt-4.1-2025-04-14,normal,0.5,Yes,Yes,1,1756531765.52737
openai,gpt-4.1-2025-04-14,normal,0.5,Yes,Yes,1,1756531766.230128
openai,gpt-4.1-2025-04-14,normal,0.5,Yes,Yes,1,1756531766.878871
openai,gpt-4.1-2025-04-14,normal,1.0,Yes,Yes,1,1756531767.6233118
openai,gpt-4.1-2025-04-14,normal,1.0,Yes,Yes,1,1756531768.1791549
openai,gpt-4.1-2025-04-14,normal,1.0,Yes,Yes,1,1756531768.962858
openai,gpt-4.1-2025-04-14,normal,1.0,Yes,Yes,1,1756531769.639681
openai,gpt-4.1-2025-04-14,normal,1.0,Yes,Yes,1,1756531770.160456
openai,gpt-4.1-2025-04-14,normal,1.0,Yes,Yes,1,1756531770.862547
openai,gpt-4.1-2025-04-14,normal,1.0,Yes,Yes,1,1756531771.408525
openai,gpt-4.1-2025-04-14,normal,1.0,Yes,Yes,1,1756531772.170094
openai,gpt-4.1-2025-04-14,normal,1.0,Yes,Yes,1,1756531772.772363
openai,gpt-4.1-2025-04-14,normal,1.0,Yes,Yes,1,1756531773.3671942
openai,gpt-4.1-2025-04-14,normal,1.0,Yes,Yes,1,1756531774.566043
openai,gpt-4.1-2025-04-14,normal,1.0,Yes,Yes,1,1756531775.126658
openai,gpt-4.1-2025-04-14,normal,1.0,Yes,Yes,1,1756531775.740719
openai,gpt-4.1-2025-04-14,normal,1.0,Yes,Yes,1,1756531776.3285398
openai,gpt-4.1-2025-04-14,normal,1.0,Yes,Yes,1,1756531776.998077
openai,gpt-4.1-2025-04-14,law,0.0,Yes,Yes,1,1756531777.6650019
openai,gpt-4.1-2025-04-14,law,0.0,Yes,Yes,1,1756531783.210102
openai,gpt-4.1-2025-04-14,law,0.0,Yes,Yes,1,1756531783.799928
openai,gpt-4.1-2025-04-14,law,0.0,Yes,Yes,1,1756531784.384129
openai,gpt-4.1-2025-04-14,law,0.0,Yes,Yes,1,1756531785.0376441
openai,gpt-4.1-2025-04-14,law,0.0,Yes,Yes,1,1756531785.681004
openai,gpt-4.1-2025-04-14,law,0.0,Yes,Yes,1,1756531786.3255491
openai,gpt-4.1-2025-04-14,law,0.0,Yes,Yes,1,1756531786.904876
openai,gpt-4.1-2025-04-14,law,0.0,Yes,Yes,1,1756531787.504458
openai,gpt-4.1-2025-04-14,law,0.0,Yes,Yes,1,1756531788.155682
openai,gpt-4.1-2025-04-14,law,0.0,Yes,Yes,1,1756531788.891412
openai,gpt-4.1-2025-04-14,law,0.0,Yes,Yes,1,1756531789.467554
openai,gpt-4.1-2025-04-14,law,0.0,Yes,Yes,1,1756531790.033497
openai,gpt-4.1-2025-04-14,law,0.0,Yes,Yes,1,1756531790.573749
openai,gpt-4.1-2025-04-14,law,0.0,Yes,Yes,1,1756531791.06569
openai,gpt-4.1-2025-04-14,law,0.5,Yes,Yes,1,1756531791.698281
openai,gpt-4.1-2025-04-14,law,0.5,Yes,Yes,1,1756531792.4040372
openai,gpt-4.1-2025-04-14,law,0.5,Yes,Yes,1,1756531793.054325
openai,gpt-4.1-2025-04-14,law,0.5,Yes,Yes,1,1756531793.724779
openai,gpt-4.1-2025-04-14,law,0.5,Yes,Yes,1,1756531794.5607371
openai,gpt-4.1-2025-04-14,law,0.5,Yes,Yes,1,1756531795.184167
openai,gpt-4.1-2025-04-14,law,0.5,Yes,Yes,1,1756531795.992435
openai,gpt-4.1-2025-04-14,law,0.5,Yes,Yes,1,1756531796.611687
openai,gpt-4.1-2025-04-14,law,0.5,Yes,Yes,1,1756531797.6098812
openai,gpt-4.1-2025-04-14,law,0.5,Yes,Yes,1,1756531798.682477
openai,gpt-4.1-2025-04-14,law,0.5,Yes,Yes,1,1756531803.3688169
openai,gpt-4.1-2025-04-14,law,0.5,Yes,Yes,1,1756531804.013055
openai,gpt-4.1-2025-04-14,law,0.5,Yes,Yes,1,1756531804.630364
openai,gpt-4.1-2025-04-14,law,0.5,Yes,Yes,1,1756531805.2741508
openai,gpt-4.1-2025-04-14,law,0.5,Yes,Yes,1,1756531805.85024
openai,gpt-4.1-2025-04-14,law,1.0,Yes,Yes,1,1756531806.580863
openai,gpt-4.1-2025-04-14,law,1.0,Yes,Yes,1,1756531807.3204532
openai,gpt-4.1-2025-04-14,law,1.0,Yes,Yes,1,1756531807.967731
openai,gpt-4.1-2025-04-14,law,1.0,Yes,Yes,1,1756531808.51487
openai,gpt-4.1-2025-04-14,law,1.0,Yes,Yes,1,1756531809.093
openai,gpt-4.1-2025-04-14,law,1.0,Yes,Yes,1,1756531809.6904361
openai,gpt-4.1-2025-04-14,law,1.0,Yes,Yes,1,1756531810.3262239
openai,gpt-4.1-2025-04-14,law,1.0,Yes,Yes,1,1756531810.8521018
openai,gpt-4.1-2025-04-14,law,1.0,Yes,Yes,1,1756531811.452449
openai,gpt-4.1-2025-04-14,law,1.0,Yes,Yes,1,1756531812.147089
openai,gpt-4.1-2025-04-14,law,1.0,Yes,Yes,1,1756531813.024627
openai,gpt-4.1-2025-04-14,law,1.0,Yes,Yes,1,1756531813.59957
openai,gpt-4.1-2025-04-14,law,1.0,Yes,Yes,1,1756531814.5211651
openai,gpt-4.1-2025-04-14,law,1.0,Yes,Yes,1,1756531815.8213131
openai,gpt-4.1-2025-04-14,law,1.0,Yes,Yes,1,1756531816.466582
openai,gpt-4.1-2025-04-14,friend,0.0,Yes,Yes,1,1756531817.111428
openai,gpt-4.1-2025-04-14,friend,0.0,Yes,Yes,1,1756531817.7011368
openai,gpt-4.1-2025-04-14,friend,0.0,Yes,Yes,1,1756531818.2851121
openai,gpt-4.1-2025-04-14,friend,0.0,Yes,Yes,1,1756531818.878691
openai,gpt-4.1-2025-04-14,friend,0.0,Yes,Yes,1,1756531819.48821
openai,gpt-4.1-2025-04-14,friend,0.0,Yes,Yes,1,1756531820.081457
openai,gpt-4.1-2025-04-14,friend,0.0,Yes,Yes,1,1756531820.950623
openai,gpt-4.1-2025-04-14,friend,0.0,Yes,Yes,1,1756531821.617449
openai,gpt-4.1-2025-04-14,friend,0.0,Yes,Yes,1,1756531822.933912
openai,gpt-4.1-2025-04-14,friend,0.0,Yes,Yes,1,1756531823.561307
openai,gpt-4.1-2025-04-14,friend,0.0,Yes,Yes,1,1756531824.160256
openai,gpt-4.1-2025-04-14,friend,0.0,Yes,Yes,1,1756531824.9056342
openai,gpt-4.1-2025-04-14,friend,0.0,Yes,Yes,1,1756531825.618623
openai,gpt-4.1-2025-04-14,friend,0.0,Yes,Yes,1,1756531826.2909892
openai,gpt-4.1-2025-04-14,friend,0.0,Yes,Yes,1,1756531827.0113878
openai,gpt-4.1-2025-04-14,friend,0.5,Yes,Yes,1,1756531827.5740921
openai,gpt-4.1-2025-04-14,friend,0.5,Yes,Yes,1,1756531828.181993
openai,gpt-4.1-2025-04-14,friend,0.5,Yes,Yes,1,1756531828.800203
openai,gpt-4.1-2025-04-14,friend,0.5,Yes,Yes,1,1756531829.426198
openai,gpt-4.1-2025-04-14,friend,0.5,Yes,Yes,1,1756531830.001815
openai,gpt-4.1-2025-04-14,friend,0.5,Yes,Yes,1,1756531830.7012658
openai,gpt-4.1-2025-04-14,friend,0.5,Yes,Yes,1,1756531831.340108
openai,gpt-4.1-2025-04-14,friend,0.5,Yes,Yes,1,1756531831.927669
openai,gpt-4.1-2025-04-14,friend,0.5,Yes,Yes,1,1756531832.480903
openai,gpt-4.1-2025-04-14,friend,0.5,Yes,Yes,1,1756531833.05872
openai,gpt-4.1-2025-04-14,friend,0.5,Yes,Yes,1,1756531833.6914492
openai,gpt-4.1-2025-04-14,friend,0.5,Yes,Yes,1,1756531834.279667
openai,gpt-4.1-2025-04-14,friend,0.5,Yes,Yes,1,1756531835.6007192
openai,gpt-4.1-2025-04-14,friend,0.5,Yes,Yes,1,1756531836.332284
openai,gpt-4.1-2025-04-14,friend,0.5,Yes,Yes,1,1756531836.936235
openai,gpt-4.1-2025-04-14,friend,1.0,Yes,Yes,1,1756531837.4332218
openai,gpt-4.1-2025-04-14,friend,1.0,Yes,Yes,1,1756531838.093787
openai,gpt-4.1-2025-04-14,friend,1.0,Yes,Yes,1,1756531838.755369
openai,gpt-4.1-2025-04-14,friend,1.0,Yes,Yes,1,1756531839.3061178
openai,gpt-4.1-2025-04-14,friend,1.0,Yes,Yes,1,1756531839.8555572
openai,gpt-4.1-2025-04-14,friend,1.0,Yes,Yes,1,1756531840.402132
openai,gpt-4.1-2025-04-14,friend,1.0,Yes,Yes,1,1756531841.093042
openai,gpt-4.1-2025-04-14,friend,1.0,Yes,Yes,1,1756531841.8590772
openai,gpt-4.1-2025-04-14,friend,1.0,Yes,Yes,1,1756531842.459211
openai,gpt-4.1-2025-04-14,friend,1.0,Yes,Yes,1,1756531843.187438
openai,gpt-4.1-2025-04-14,friend,1.0,Yes,Yes,1,1756531843.767618
openai,gpt-4.1-2025-04-14,friend,1.0,Yes,Yes,1,1756531844.698699
openai,gpt-4.1-2025-04-14,friend,1.0,Yes,Yes,1,1756531845.19278
openai,gpt-4.1-2025-04-14,friend,1.0,Yes,Yes,1,1756531845.748401
openai,gpt-4.1-2025-04-14,friend,1.0,Yes,Yes,1,1756531846.269994
anthropic,claude-sonnet-4-20250514,normal,0.0,Yes,Yes,1,1756531850.909834
anthropic,claude-sonnet-4-20250514,normal,0.0,Yes,Yes,1,1756531852.310962
anthropic,claude-sonnet-4-20250514,normal,0.0,Yes,Yes,1,1756531853.490538
anthropic,claude-sonnet-4-20250514,normal,0.0,Yes,Yes,1,1756531856.366855
anthropic,claude-sonnet-4-20250514,normal,0.0,Yes,Yes,1,1756531859.165447
anthropic,claude-sonnet-4-20250514,normal,0.0,Yes,Yes,1,1756531863.9815302
anthropic,claude-sonnet-4-20250514,normal,0.0,Yes,Yes,1,1756531866.0076642
anthropic,claude-sonnet-4-20250514,normal,0.0,Yes,Yes,1,1756531868.1849759
anthropic,claude-sonnet-4-20250514,normal,0.0,Yes,Yes,1,1756531869.7151082
anthropic,claude-sonnet-4-20250514,normal,0.0,Yes,Yes,1,1756531874.233106
anthropic,claude-sonnet-4-20250514,normal,0.0,Yes,Yes,1,1756531875.3659048
anthropic,claude-sonnet-4-20250514,normal,0.0,Yes,Yes,1,1756531877.4424582
anthropic,claude-sonnet-4-20250514,normal,0.0,Yes,Yes,1,1756531882.212482
anthropic,claude-sonnet-4-20250514,normal,0.0,Yes,Yes,1,1756531888.112293
anthropic,claude-sonnet-4-20250514,normal,0.0,Yes,Yes,1,1756531891.206186
anthropic,claude-sonnet-4-20250514,normal,0.5,Yes,Yes,1,1756531903.223318
anthropic,claude-sonnet-4-20250514,normal,0.5,Yes,Yes,1,1756531912.852268
anthropic,claude-sonnet-4-20250514,normal,0.5,Yes,Yes,1,1756531915.101752
anthropic,claude-sonnet-4-20250514,normal,0.5,Yes,Yes,1,1756531925.976385
anthropic,claude-sonnet-4-20250514,normal,0.5,Yes,Yes,1,1756531928.535656
anthropic,claude-sonnet-4-20250514,normal,0.5,Yes,Yes,1,1756531931.3978639
anthropic,claude-sonnet-4-20250514,normal,0.5,Yes,Yes,1,1756531934.8022358
anthropic,claude-sonnet-4-20250514,normal,0.5,Yes,Yes,1,1756531942.225562
anthropic,claude-sonnet-4-20250514,normal,0.5,Yes,Yes,1,1756531943.487583
anthropic,claude-sonnet-4-20250514,normal,0.5,Yes,Yes,1,1756531944.845865
anthropic,claude-sonnet-4-20250514,normal,0.5,Yes,Yes,1,1756531947.32432
anthropic,claude-sonnet-4-20250514,normal,0.5,Yes,Yes,1,1756531954.476672
anthropic,claude-sonnet-4-20250514,normal,0.5,Yes,Yes,1,1756531955.898459
anthropic,claude-sonnet-4-20250514,normal,0.5,Yes,Yes,1,1756531958.2645178
anthropic,claude-sonnet-4-20250514,normal,1.0,Yes,Yes,1,1756531965.26411
anthropic,claude-sonnet-4-20250514,normal,1.0,Yes,Yes,1,1756531967.7089531
anthropic,claude-sonnet-4-20250514,normal,1.0,Yes,Yes,1,1756531970.2047842
anthropic,claude-sonnet-4-20250514,normal,1.0,Yes,Yes,1,1756531976.7004218
anthropic,claude-sonnet-4-20250514,normal,1.0,Yes,Yes,1,1756531979.4797409
anthropic,claude-sonnet-4-20250514,normal,1.0,Yes,Yes,1,1756531980.9340951
anthropic,claude-sonnet-4-20250514,normal,1.0,Yes,Yes,1,1756531983.1597571
anthropic,claude-sonnet-4-20250514,normal,1.0,Yes,Yes,1,1756531984.733415
anthropic,claude-sonnet-4-20250514,normal,1.0,Yes,Yes,1,1756531987.8653069
anthropic,claude-sonnet-4-20250514,normal,1.0,Yes,Yes,1,1756531989.871358
anthropic,claude-sonnet-4-20250514,normal,1.0,Yes,Yes,1,1756531993.066263
anthropic,claude-sonnet-4-20250514,normal,1.0,Yes,Yes,1,1756532009.573178
anthropic,claude-sonnet-4-20250514,normal,1.0,Yes,Yes,1,1756532010.968134
anthropic,claude-sonnet-4-20250514,normal,1.0,Yes,Yes,1,1756532019.5642061
anthropic,claude-sonnet-4-20250514,law,0.0,Yes,Yes,1,1756532024.016764
anthropic,claude-sonnet-4-20250514,law,0.0,Yes,Yes,1,1756532026.786915
anthropic,claude-sonnet-4-20250514,law,0.0,Yes,Yes,1,1756532028.6098921
anthropic,claude-sonnet-4-20250514,law,0.0,Yes,Yes,1,1756532034.992907
anthropic,claude-sonnet-4-20250514,law,0.0,Yes,Yes,1,1756532043.537008
anthropic,claude-sonnet-4-20250514,law,0.0,Yes,Yes,1,1756532047.071938
anthropic,claude-sonnet-4-20250514,law,0.0,Yes,Yes,1,1756532051.641523
anthropic,claude-sonnet-4-20250514,law,0.0,Yes,Yes,1,1756532058.083764
anthropic,claude-sonnet-4-20250514,law,0.0,Yes,Yes,1,1756532064.513869
anthropic,claude-sonnet-4-20250514,law,0.0,Yes,Yes,1,1756532066.678082
anthropic,claude-sonnet-4-20250514,law,0.0,Yes,Yes,1,1756532067.9863338
anthropic,claude-sonnet-4-20250514,law,0.0,Yes,Yes,1,1756532069.225166
anthropic,claude-sonnet-4-20250514,law,0.0,Yes,Yes,1,1756532073.981499
anthropic,claude-sonnet-4-20250514,law,0.0,Yes,Yes,1,1756532077.3325
anthropic,claude-sonnet-4-20250514,law,0.0,Yes,Yes,1,1756532079.510829
anthropic,claude-sonnet-4-20250514,law,0.5,Yes,Yes,1,1756532081.938369
anthropic,claude-sonnet-4-20250514,law,0.5,Yes,Yes,1,1756532083.74655
anthropic,claude-sonnet-4-20250514,law,0.5,Yes,Yes,1,1756532085.4123678
anthropic,claude-sonnet-4-20250514,law,0.5,Yes,Yes,1,1756532089.827668
anthropic,claude-sonnet-4-20250514,law,0.5,Yes,Yes,1,1756532098.5233579
anthropic,claude-sonnet-4-20250514,law,0.5,Yes,Yes,1,1756532099.902972
anthropic,claude-sonnet-4-20250514,law,0.5,Yes,Yes,1,1756532103.036605
anthropic,claude-sonnet-4-20250514,law,0.5,Yes,Yes,1,1756532105.4117708
anthropic,claude-sonnet-4-20250514,law,0.5,Yes,Yes,1,1756532109.366506
anthropic,claude-sonnet-4-20250514,law,0.5,Yes,Yes,1,1756532125.90804
anthropic,claude-sonnet-4-20250514,law,0.5,Yes,Yes,1,1756532127.468388
anthropic,claude-sonnet-4-20250514,law,0.5,Yes,Yes,1,1756532129.810034
anthropic,claude-sonnet-4-20250514,law,0.5,Yes,Yes,1,1756532132.913589
anthropic,claude-sonnet-4-20250514,law,0.5,Yes,Yes,1,1756532137.30068
anthropic,claude-sonnet-4-20250514,law,1.0,Yes,Yes,1,1756532139.376126
anthropic,claude-sonnet-4-20250514,law,1.0,Yes,Yes,1,1756532140.9002151
anthropic,claude-sonnet-4-20250514,law,1.0,Yes,Yes,1,1756532143.564978
anthropic,claude-sonnet-4-20250514,law,1.0,Yes,Yes,1,1756532146.027928
anthropic,claude-sonnet-4-20250514,law,1.0,Yes,Yes,1,1756532148.0819142
anthropic,claude-sonnet-4-20250514,law,1.0,Yes,Yes,1,1756532149.60371
anthropic,claude-sonnet-4-20250514,law,1.0,Yes,Yes,1,1756532150.938022
anthropic,claude-sonnet-4-20250514,law,1.0,Yes,Yes,1,1756532152.874431
anthropic,claude-sonnet-4-20250514,law,1.0,Yes,Yes,1,1756532155.063754
anthropic,claude-sonnet-4-20250514,law,1.0,Yes,Yes,1,1756532156.107766
anthropic,claude-sonnet-4-20250514,law,1.0,Yes,Yes,1,1756532157.199838
anthropic,claude-sonnet-4-20250514,law,1.0,Yes,Yes,1,1756532159.3604858
anthropic,claude-sonnet-4-20250514,law,1.0,Yes,Yes,1,1756532160.547743
anthropic,claude-sonnet-4-20250514,law,1.0,Yes,Yes,1,1756532161.956102
anthropic,claude-sonnet-4-20250514,law,1.0,Yes,Yes,1,1756532163.6730828
anthropic,claude-sonnet-4-20250514,friend,0.0,Yes,Yes,1,1756532166.3132899
anthropic,claude-sonnet-4-20250514,friend,0.0,Yes,Yes,1,1756532168.231863
anthropic,claude-sonnet-4-20250514,friend,0.0,Yes,Yes,1,1756532190.4511008
anthropic,claude-sonnet-4-20250514,friend,0.0,Yes,Yes,1,1756532191.513674
anthropic,claude-sonnet-4-20250514,friend,0.0,Yes,Yes,1,1756532194.067765
anthropic,claude-sonnet-4-20250514,friend,0.0,Yes,Yes,1,1756532195.570722
anthropic,claude-sonnet-4-20250514,friend,0.0,Yes,Yes,1,1756532196.7921422
anthropic,claude-sonnet-4-20250514,friend,0.0,Yes,Yes,1,1756532198.248977
anthropic,claude-sonnet-4-20250514,friend,0.0,Yes,Yes,1,1756532199.554686
anthropic,claude-sonnet-4-20250514,friend,0.0,Yes,Yes,1,1756532201.166186
anthropic,claude-sonnet-4-20250514,friend,0.0,Yes,Yes,1,1756532202.6510599
anthropic,claude-sonnet-4-20250514,friend,0.0,Yes,Yes,1,1756532205.814432
anthropic,claude-sonnet-4-20250514,friend,0.0,Yes,Yes,1,1756532207.160925
anthropic,claude-sonnet-4-20250514,friend,0.0,Yes,Yes,1,1756532208.917963
anthropic,claude-sonnet-4-20250514,friend,0.0,Yes,Yes,1,1756532210.560361
anthropic,claude-sonnet-4-20250514,friend,0.5,Yes,Yes,1,1756532211.7184498
anthropic,claude-sonnet-4-20250514,friend,0.5,Yes,Yes,1,1756532212.915911
anthropic,claude-sonnet-4-20250514,friend,0.5,Yes,Yes,1,1756532216.341104
anthropic,claude-sonnet-4-20250514,friend,0.5,Yes,Yes,1,1756532218.7837188
anthropic,claude-sonnet-4-20250514,friend,0.5,Yes,Yes,1,1756532221.75684
anthropic,claude-sonnet-4-20250514,friend,0.5,Yes,Yes,1,1756532228.4636228
anthropic,claude-sonnet-4-20250514,friend,0.5,Yes,Yes,1,1756532232.576968
anthropic,claude-sonnet-4-20250514,friend,0.5,Yes,Yes,1,1756532236.760747
anthropic,claude-sonnet-4-20250514,friend,0.5,Yes,Yes,1,1756532243.134242
anthropic,claude-sonnet-4-20250514,friend,0.5,Yes,Yes,1,1756532244.332444
anthropic,claude-sonnet-4-20250514,friend,0.5,Yes,Yes,1,1756532263.532937
anthropic,claude-sonnet-4-20250514,friend,0.5,Yes,Yes,1,1756532270.435065
anthropic,claude-sonnet-4-20250514,friend,0.5,Yes,Yes,1,1756532275.6679208
anthropic,claude-sonnet-4-20250514,friend,0.5,Yes,Yes,1,1756532277.702694
anthropic,claude-sonnet-4-20250514,friend,1.0,Yes,Yes,1,1756532280.089632
anthropic,claude-sonnet-4-20250514,friend,1.0,Yes,Yes,1,1756532281.3165162
anthropic,claude-sonnet-4-20250514,friend,1.0,Yes,Yes,1,1756532284.327137
anthropic,claude-sonnet-4-20250514,friend,1.0,Yes,Yes,1,1756532286.777077
anthropic,claude-sonnet-4-20250514,friend,1.0,Yes,Yes,1,1756532293.1156852
anthropic,claude-sonnet-4-20250514,friend,1.0,Yes,Yes,1,1756532294.073353
anthropic,claude-sonnet-4-20250514,friend,1.0,Yes,Yes,1,1756532295.65578
anthropic,claude-sonnet-4-20250514,friend,1.0,Yes,Yes,1,1756532296.7754219
anthropic,claude-sonnet-4-20250514,friend,1.0,Yes,Yes,1,1756532298.662416
anthropic,claude-sonnet-4-20250514,friend,1.0,Yes,Yes,1,1756532301.116723
anthropic,claude-sonnet-4-20250514,friend,1.0,Yes,Yes,1,1756532302.4591308
anthropic,claude-sonnet-4-20250514,friend,1.0,Yes,Yes,1,1756532303.64885
anthropic,claude-sonnet-4-20250514,friend,1.0,Yes,Yes,1,1756532310.097308
anthropic,claude-sonnet-4-20250514,friend,1.0,Yes,Yes,1,1756532311.865355
anthropic,claude-sonnet-4-20250514,friend,1.0,Yes,Yes,1,1756532314.849474
google,gemini-2.0-flash,normal,0.0,Yes,Yes,1,1756532329.268793
google,gemini-2.0-flash,normal,0.0,Yes,Yes,1,1756532329.781019
google,gemini-2.0-flash,normal,0.0,Yes,Yes,1,1756532330.399581
google,gemini-2.0-flash,normal,0.0,Yes,Yes,1,1756532331.15278
google,gemini-2.0-flash,normal,0.0,Yes,Yes,1,1756532331.648107
google,gemini-2.0-flash,normal,0.0,Yes,Yes,1,1756532332.16742
google,gemini-2.0-flash,normal,0.0,Yes,Yes,1,1756532332.6985989
google,gemini-2.0-flash,normal,0.0,Yes,Yes,1,1756532333.297529
google,gemini-2.0-flash,normal,0.0,Yes,Yes,1,1756532333.815753
google,gemini-2.0-flash,normal,0.0,Yes,Yes,1,1756532334.351991
google,gemini-2.0-flash,normal,0.0,Yes,Yes,1,1756532334.929232
google,gemini-2.0-flash,normal,0.0,Yes,Yes,1,1756532335.606067
google,gemini-2.0-flash,normal,0.0,Yes,Yes,1,1756532336.0907001
google,gemini-2.0-flash,normal,0.0,Yes,Yes,1,1756532336.577274
google,gemini-2.0-flash,normal,0.0,Yes,Yes,1,1756532337.132452
google,gemini-2.0-flash,normal,0.5,Yes,Yes,1,1756532337.598806
google,gemini-2.0-flash,normal,0.5,Yes,Yes,1,1756532338.063398
google,gemini-2.0-flash,normal,0.5,Yes,Yes,1,1756532338.636292
google,gemini-2.0-flash,normal,0.5,Yes,Yes,1,1756532339.097783
